scenario,variability,inductive_noise_threshold,declare_min_support_ratio,declare_min_confidence_ratio,metric,n_seeds,median,mean,std,min,max,median_ci_low,median_ci_high
rework,0.0,0.0,0.05,0.95,declarative_test_f1,10,0.9090909090909092,0.9090909090909094,2.340555645717801e-16,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.9090909090909092
rework,0.0,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0432900432900432,0.0432900432900432,0.0,0.0432900432900432,0.0432900432900432,0.0432900432900432,0.0432900432900432
rework,0.0,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.0,0.0,0.05,0.95,imperative_native_precision,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.0,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.05,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.2679047298713761,0.2707425817706547,0.052584256743369286,0.2154488276265225,0.3712323266408756,0.2290353187062702,0.30949051517413156
rework,0.05,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.05,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.05,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.05,0.0,0.05,0.95,declarative_declare_constraints,10,37.0,45.1,13.042239071570496,37.0,64.0,37.0,64.0
rework,0.05,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,67.0,75.7,14.00833085464979,67.0,96.0,67.0,96.0
rework,0.05,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,112.0,121.6,15.457468529268734,112.0,144.0,112.0,144.0
rework,0.05,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,4.625,5.6375,1.630279883946312,4.625,8.0,4.625,8.0
rework,0.05,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.05,0.0,0.05,0.95,declarative_test_f1,10,0.588235294117647,0.7117647058823529,0.19890124945750212,0.588235294117647,1.0,0.588235294117647,1.0
rework,0.05,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.036764705882353,0.0257352941176471,0.017759040130134143,0.0,0.036764705882353,0.0,0.036764705882353
rework,0.05,0.0,0.05,0.95,declarative_closed_world_test_f1,10,0.588235294117647,0.7117647058823529,0.19890124945750212,0.588235294117647,1.0,0.588235294117647,1.0
rework,0.05,0.0,0.05,0.95,imperative_native_precision,10,0.9936356404136834,0.9934911161052087,0.0016759056907627641,0.9901960784313726,0.9951961569255404,0.9922901836485734,0.9948041566746604
rework,0.05,0.0,0.05,0.95,declarative_full_trace_conformance,10,0.9642857142857142,0.9717142857142858,0.020133342343557924,0.9514285714285714,1.0,0.9542857142857144,1.0
rework,0.1,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.4955918609869638,0.5108661198611913,0.04918050842552682,0.4598726746138258,0.6134037890618231,0.4689955935892812,0.5453519684663144
rework,0.1,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.1,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.1,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.1,0.0,0.05,0.95,declarative_declare_constraints,10,64.0,64.0,0.0,64.0,64.0,64.0,64.0
rework,0.1,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,96.0,96.0,0.0,96.0,96.0,96.0,96.0
rework,0.1,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,144.0,144.0,0.0,144.0,144.0,144.0,144.0
rework,0.1,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
rework,0.1,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.1,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.1,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rework,0.1,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.1,0.0,0.05,0.95,imperative_native_precision,10,0.9853958493466564,0.984692252172237,0.0021524939322740827,0.9800901577761082,0.9868522815158546,0.983246643034932,0.9864864864864864
rework,0.1,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.2,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.7247669012381659,0.7195471296934182,0.042434200430155354,0.6544263555504453,0.7854077763427121,0.6737866213769796,0.74959525725948
rework,0.2,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.2,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.2,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.2,0.0,0.05,0.95,declarative_declare_constraints,10,64.0,64.0,0.0,64.0,64.0,64.0,64.0
rework,0.2,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,96.0,96.0,0.0,96.0,96.0,96.0,96.0
rework,0.2,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,144.0,144.0,0.0,144.0,144.0,144.0,144.0
rework,0.2,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
rework,0.2,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.2,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.2,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rework,0.2,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.2,0.0,0.05,0.95,imperative_native_precision,10,0.9741948492862904,0.9744154314837321,0.0024258298782651186,0.9704823614110872,0.9780342516753536,0.9727272727272728,0.9770200148257968
rework,0.2,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.3,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.89638242336609,0.8946934633299672,0.033663570538597594,0.8394072488103348,0.945029303540063,0.8681419709196785,0.9195423743093778
rework,0.3,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.3,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.3,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.3,0.0,0.05,0.95,declarative_declare_constraints,10,64.0,64.0,0.0,64.0,64.0,64.0,64.0
rework,0.3,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,96.0,96.0,0.0,96.0,96.0,96.0,96.0
rework,0.3,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,144.0,144.0,0.0,144.0,144.0,144.0,144.0
rework,0.3,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
rework,0.3,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.3,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.3,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rework,0.3,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.3,0.0,0.05,0.95,imperative_native_precision,10,0.962085402951475,0.9620367712791543,0.0030808548789843194,0.9570655848546316,0.9667374380750176,0.9597769057501745,0.9644693034142955
rework,0.3,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.4,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9638714504040672,0.9644417838525664,0.013766410164204334,0.945029303540063,0.9875037037775068,0.9546512681275864,0.9739448532955883
rework,0.4,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.4,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.4,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.4,0.0,0.05,0.95,declarative_declare_constraints,10,64.0,64.0,0.0,64.0,64.0,64.0,64.0
rework,0.4,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,96.0,96.0,0.0,96.0,96.0,96.0,96.0
rework,0.4,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,144.0,144.0,0.0,144.0,144.0,144.0,144.0
rework,0.4,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
rework,0.4,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.4,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.4,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rework,0.4,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.4,0.0,0.05,0.95,imperative_native_precision,10,0.9545758183032732,0.9542969513307815,0.002193421675032771,0.9502943100065402,0.9570655848546316,0.9528296031765874,0.9558177268816379
rework,0.4,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.5,0.0,0.05,0.95,train_variant_entropy_normalized,10,0.9992814735801858,0.9958913029112895,0.00728897598624464,0.9772445152396548,0.999976445667063,0.9938393943585067,0.9999057811299176
rework,0.5,0.0,0.05,0.95,imperative_bpmn_nodes,10,12.0,12.0,0.0,12.0,12.0,12.0,12.0
rework,0.5,0.0,0.05,0.95,imperative_bpmn_structural_overhead,10,4.0,4.0,0.0,4.0,4.0,4.0,4.0
rework,0.5,0.0,0.05,0.95,imperative_control_flow_complexity,10,2.0,2.0,0.0,2.0,2.0,2.0,2.0
rework,0.5,0.0,0.05,0.95,declarative_declare_constraints,10,64.0,64.0,0.0,64.0,64.0,64.0,64.0
rework,0.5,0.0,0.05,0.95,declarative_declare_constraints_primitive_preferred,10,96.0,96.0,0.0,96.0,96.0,96.0,96.0
rework,0.5,0.0,0.05,0.95,declarative_declare_relation_records_raw,10,144.0,144.0,0.0,144.0,144.0,144.0,144.0
rework,0.5,0.0,0.05,0.95,declarative_declare_constraints_per_observed_activity,10,8.0,8.0,0.0,8.0,8.0,8.0,8.0
rework,0.5,0.0,0.05,0.95,imperative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.5,0.0,0.05,0.95,declarative_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.5,0.0,0.05,0.95,declarative_test_f1_leave_one_family_out_range,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rework,0.5,0.0,0.05,0.95,declarative_closed_world_test_f1,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
rework,0.5,0.0,0.05,0.95,imperative_native_precision,10,0.9433397235214055,0.9433622423157694,0.003177743474511841,0.937080024434942,0.9497716894977168,0.9421304304532414,0.9446916719643992
rework,0.5,0.0,0.05,0.95,declarative_full_trace_conformance,10,1.0,1.0,0.0,1.0,1.0,1.0,1.0
